sequence,stack_depth,count
()()()()()((())((()((()(((()((())()(()(())((((())()))))))))))))),15,0
()()(((()())())()((((((((()))(())))(()())))(()()(()())()()())))),10,0
(())((()())((((((((()((()))(()))((((()(())))))()())(()(())()(()),-14,8
(()((())()))()()()()()()(()())()()()((())())()()(())()(()()())(),4,0
()())()(((()()()())())))((((())(()(()()))(()())))((())()(())))((,-1,0
()()()()()()()()()(((())(()(()()()))()))()()()()()(()())()()(()),5,0
()))((()(())))()))))))()(())((()))))()))))(()))()(()))(((()()()(,-1,-12
()(())(((())(()((((((((())))((((())(())))())))((()()()())))))))),13,0
()(())()(()())((()))()()((()))((((()(())))))(())()((())())()()(),6,0
(()))))())(((((()((((()()))()))(()(()(()()))())))())()()())))))),-2,-8
(())(((()))()(()()())())()(())()(())(())(()((()())))(()())((())),4,0
(()()())))()((()(())()))((()((()()(())(()()(((()()))(()((()(()(),-2,8
()()(())()()((((()))))((()()))()((((((((((((()))()(()))))))))))),13,0
(())((())()(())(())(((())())))()(())(())(())()(())()()(())()()(),5,0
()()(())()(()((((())))(()((((((((((()()(()())(())()))))))))))))),15,0
(()()()(()))()(()))))()(()(()(((((((()))(()(((((()(()((())()()(),-3,12
((()))(((()())())()())(((()))))((())())))))))(()))()(())(())))((,-4,-8
()()(())(()(()(((((()((()()))))()(((((()((()(()))(())))))))))))),14,0
())()())(())))())()))()())()())(((((()()()())))((((((((()))((((),-1,2
())(())(()((((((()((())()((())((()))(((()(((()((((()(())()(()()),-1,18
()(()))()()()(())))()()((())))(((((()))(()))(())(()))())(())(()(,-2,-2
((()(()())()))()((()))((())(()))(())()()(())(()((((()))))()()()),6,0
(())()(()())((()(((((()())))()())()((()(((())(((((())))))))))))),13,0
(()(((((((()(((((())))(()(((())()((()()(()()((()((((()))())()()(,-23,20
()()()(()())()(((())()))()(()(((()()()(()(())((())))))()))(())(),8,0
()()(((())()(())())()()(((((((((()())))(())((((()())))))())))))),12,0
(())(())()()()(())()()()()()()(())((((())())()))(()()(()))(())(),5,0
()()(())()(()(())(()(())))()(())((())(((())((()(())()((()))))))),8,0
(()())(())((()(())()())()())((()((()()))(((())))((()())(()))))(),6,0
((())))((())))(()()()()())))))()())))()(()())()((((()))(()())))(,-3,-8
()(((()(((())))((()()((()(())(()())())((()))()())()((())))())))),9,0
(((((()()))()())))(()())()(((())))(())()()()()(((((()))())()())),6,0
(()))))(((()()())()(((())()))))))(()(())((()))()()(()()()((()()(,-2,0
()()()(((())))(((()))())()()()()(((()(()(())))()))()(()((()()))),6,0
((()(((((((((()))()())()(()))())(((()()()))(())((()))()()))))))),12,0
()(())()(((()))(((((())(())))(()((()())((((()(()()(()))))))))))),12,0
(())()((()()))()))((())()()((()()(()((())))(((())))((()(())()))(,-3,2
(((()())(()()()()))()()())((((((()))))))()(())((())))(((()((())),-7,2
()(())()(((((((()((()()((())))))))(())())())()))(())(((((()))))),12,0
()(()()(()()(()(()((()())((()))()))(()(()()())(()())(()())))(()),-8,2
()))((()((()())()((())(())((((()((())()(()))))()())))())())()(((,-1,2
(())(((())()(((()(()()(((()()((((())()()())((()(()())(()))))(()),-15,10
(()((())((())))()))(())(())())))))())(()((((())())))))((())))))),-5,-12
()(()((())((())())))(()()()))()(()))(())(()())))()())((()())()((,-5,-2
(((()()(())))((()))((())(())))(((()()()(()(((())()))))))(())(()),8,0
()(()(())(()()((()))))()()(((()(((())())))(()()))())(((())))()(),7,0
(((())(()))())()))))(())(()))()(()()))))))))()()()()())()))()))),-4,-18
()())((())(())()()())(()((((())))))))))))))((()))()))))))()((()(,-1,-12
(())(()())((()((((()))))()(()())((((()()()((((()))((())))))))))),11,0
(((()(()((())))()(((()()())))(()))()(((((())())(()()()()((((()((,-12,12
(((((())()(((())(((())))(()))))((((())())(()((()))))(()((((()((),-11,10
(())(((()))(()()(((((()))))(((((()((()))(())))()()))())))(())()),11,0
(()((()()()()((((())))()(()))(())()(())(()(((())()))))(((()))))),8,0
(((()((()))())(()(((())()())())))())((((())))()(((()())(()()))((,-7,4
()()()((()())())()()()(()())(())()((((())()()()())))()(())(())(),5,0
((()))))(()))()(()((()))()()()(())((()()()(()()())))()()))())()(,-3,-4
(()(())))((())))()()))()()((())()((())(()(()))))(()((((())())(((,-3,2
()(())(()()())(())()(())()((())()())(())(()((())(()))(((()())))),5,0
((((())())((()))))))()()()(())(()(())(()()(((()(()(((()()((((((),-5,12
()()))(()(()(())((()(())(()()(())(()((((()(((())((()((()()())))),-1,10
((()))()((())((())()(()())()))))))))((((((((()()))()))(()))()()(,-4,-2
()))(()(())(())(()(((((()((()))()())))())()))()(((()(((()((((()(,-1,10
()()()((()())())()((()))()((()()()()(((()(()))())((()(())()))))),7,0
(((())(()())(()(()()((((()(()()((())())()))())))())())())((()))),12,0
(()()())((())(()))()()(()())()((())((((()((())())))(())(()))())),8,0
()(()(((())((()()())()(())))()(())(((((((((((()))))())())()(((((,-14,12
(((()()(()(())(((()()(()))(((((()(())((()))())()))))()())())())(,-14,4
(())()()((((((()((())((()(())(((()((()(())())(())()))))))))))))),16,0
(()(()((()()()))(((()))((()())(()))()(())(())()))()))(((()(((((),-6,6
(((()))()()(((())())())(()))()()()((()))(()(((()())))(((())))()),5,0
((()()))()((()((()))()))((())((((()(())()()()()))((())(())())))),7,0
()))))((())((((())))(((()()))())(((()))((()))()())))(())(()(((((,-1,2
((())))(((())))()(()()))))()(())())())))))())))))))))()))))((((),-3,-20
()((()(())(((())())(((())((())())((()()(()()(()))()()()))()))))),10,0
()())((()((((()((()((())()(())))()(((()()()(()((()((())(())()((),-1,14
(()())()((()))()(())()((((()))())(()()))(()())(((((((())())))))),8,0
()()((((()))(()))()()()()(((())())()()((()()()()()))(()()())))(),5,0
()()(((()((()((((()()))))())((())())()))(((()(())))()(())(())))),10,0
()()((()((((()())()(((()())())()))))))(())(((()((()())))((())))),9,0
(()(()())((((()(()))()(((()())()(()))())))()()))((((())(()())))),8,0
()((())((()())(()((()))(())))((()()()))(((((())(()((())))))))()),9,0
(())(((()((())()))(()(((((()()(()(()((((((()())(((())()()(((())(,-21,20
()()((()()((()((())())))()))((((()))))((()((()))((())))((()()))),7,0
((()(()))((()((())()())))(()(()()()()))()(((())())()((()(()))((),-6,4
(((((()((((())())())(()))))))(()(())())(((())((()))))((()))(())),10,0
()(())(())()()()(()(()()())())()()()()((()))((((()))(()(())()))),5,0
()((((()()())(()(()(()))))()())((()((()())((()()(()()(())))))))),9,0
())()(()()(()()())())(()))))))()())(()()(()((())(())))()()()(()),-1,-6
(()(()(((()))((()()()())))()))(())(()())(())))(()())((((()))()(),-6,0
()(()())(())(((()(()())()(()(())))((())()())()((())((()(())))))),7,0
(()(()(()))((((())()))()()))))(())))((((())))()(())()()()()(())(,-6,-2
()()()()((()))()(())((((()))()((()))()((())(()))))(((())()))()(),5,0
((()()(())((()(()))()()()()()((((((())(()(()))())()()()()))))))),11,0
(()()(()()))(()())))(((()((())()(((()))(((()()(((((()()()()(())),-3,10
()()()(((((((())()))((((()()()((()(((())())(((()())))))))))))))),15,0
()(()())()()()((()()))()()(())()(()())()(())()()()()(((()(())))),5,0
()((())())((()()()()(())))(())(())(())()()((()))(()(()())((()))),4,0
(()(()(()())((())))((()))(()()(()())()))(()()(())(()()()))()()(),5,0
()()(((())(()))()((())(()((())((())()))))())()(((((()((()))))))),8,0
()((((((())()())()))()())()((()()()(()((())((())()(()(((((())))),-13,8
((())())()((())())(())(())()()()(())()()()(()())(())(()(()()())),3,0
()()(((((()(())()((()())(((()))))()((()()((()))))(()((())))))))),10,0
()((((((()((())))(()()))()(()()())(()(())))(())()((((())())))))),9,0
((())))())))((((())(((())(()))((()((()(()()((()(()))(((()(((())(,-3,12
()()()()()()(((()())()((()))(()(()(()(()(()((())(()())())))))))),10,0
(()(())))())(()))((())())))((())(())(((()((((())))))))))()))((((,-3,-4
()())(())(((()()((()((())())))())(((()((((())())((()(()))(())(((,-1,10
((((()))((((())((((()))()()))((()((()))(()))(()(())(()())))))))),10,0
(())(())()(())()()()()()()((()(((())()(()()(()()))((((())))))))),9,0
()()(())()()()((()())()()(())(())(((((())()((((()))()()()))))))),10,0
())()))))()((())(()()))(()((()(()))()((((((((()(()(())(()()((()),-1,8
()()))))()()))()))))((((())))(())))(()))((()()((()(((()())((((((,-1,0
())))))))(())))()))))()()))()())(())(((())))))()))(()((()())(()(,-1,-16
())()(((()())(((()(()()()((((())()(()))())(((()))(((())))()((()),-1,8
((()))(()()(((((((()))(())))((())))())((()))))(()())((()))()(()),9,0
()(((()(()()(((())((()())((((()((((((())())(()())))))))))))))))),18,0
((()()))()((()(())())())()(((()(())()())))()))(((()(((()))((((((,-5,8
((((()()))()()())))()(((()))))((((((((())()((())()))((()())((()(,-5,8
(())(()())(())()()()(()())((()()(())())()(()((()(())(()))(())))),6,0
()(()())(()(())(((())())))()()(()(()))(())(())(())(())(())()(()),5,0
(())()()()(()(()(()())))()((()((((())()()()((((()))()()()))))))),10,0
()))(((((((()()(()((())(((())())))()()((()()())())()()((()()())),-1,6
()))(((())(((())()()()((()()))(()((())()()()))))))())(())())()(),-1,-4
(())()))()((()((())(())())()((((()))))(()))(()))()))))(()(()(()(,-2,-2
(())))()))((((()(()((()()))((())(()())()()()((()()()()((()()))(),-2,4
(())(()()()(()))()()()(((()(())))(((()))(()())()))()(())(()(())),5,0
()()(())()()((((()))(())()(()))((()()))()())()()(((())(()(())))),5,0
(())()(())((()()((()(((()))(()(()))((((()))())))(()())(()))()))),10,0
((())((())(()))))))((()()((()))(()(()())())))()(((())(())(()())(,-4,0
()((()(((((())()))((()()()())(()(()()()())(((((()))))(((())))(((,-12,10
()()()()((((()))))(())()(((())()(()()((())))))()()(((())((())))),6,0
()()()()))())))()()(()))()))(()((()((()))()(((()())))))((()((((),-1,-2
(()(())(()))(()((()()()))))))(()))(()))(()())()))(()(()((()(())),-4,-4
()()((())())))))())))())))()))))()(())(()(())))(())()()()))((()(,-3,-14
())))(((()((((())((()())))))())(()((()))))))()(((()()())(()(())),-1,-2
()()()()(()())()()()()(((((())))))(())((()((((())()())(()()))))),7,0
(()))))()((())()(())(((((((((())))))(((((()())())())()(((()()(((,-2,10
()(((())((((()((((())))((())))()((((((()())(((())()))))))))))))),15,0
(()())()()(()()((())((())(()(())()())((((((())(()())()())))))))),10,0
(((()(()())())((((())))))())(())()(()(((()()))))()((()(())))()(),7,0
()()()((((()(()()())()())(((()(())((((((((())))())())()))))))))),15,0
(((((())()()))()(((()(())()))))(()(()))(()(()))()(()))()))())((),-7,-2
((()())(((()))))()(())((((()))()))(()((()((()())()()()()(()))))),6,0
((((()()())(((()((()))()(((((((((())(()()))()))))())()))())))))),16,0
())(()()(()(((())()()())(())))())))(()())(((((()((()()))())(())),-1,0
()(())((())(()())(()((()()())())))()()()()(())(()(()(())))((())),5,0
()()(()()())(())()((()(())))()((((()((()(())))))))()(()(())())(),8,0
((())(())()(())())(())((())())(())((()(((()(()())((()(())))))))),9,0
()()()(()(())())()(()())((((())))((()(()(())()))(()((((()))))))),8,0
()(()()((()(())(()))()(()()(())()())()()))()(())(((((())(()))))),6,0
(())((()))()()((()(((((()()))()))(()()()(()(())())((())))))(())),8,0
(())()))(())))(()()((())()())))())((())(()))(()(((()()()((()(()(,-2,2
()))()))()))((()())()(())()(((())))()))((())))))))((()())()(((((,-1,-6
()()(()())((((()()(()))(((())))))(()))()((()))()(())(())(()(())),7,0
(())()()())()()(()(())())())()(((()()))(()()))()()()())())()((((,-2,0
(())((())(())(()()))()))()))((()()(()))))()()(()())()()()))((()),-3,-6
()(()()())((())())()(()())(()(()()))()()()((((((()))))((()())))),7,0
(((((()))(())(())())))()()((()()((()(())))))(((())))()(()((()))),6,0
()()(()()((()((()((()()(())))))(())(()()))(())(((((())(()))))))),9,0
((())())()()()()()((((()())()))())()(((())()(())))(()())((()())),5,0
(())(())()()()()(())()((((()()(()())())))()((()))(()))(()((()))),6,0
())(())(())))))()())()(((((())))()())(())(((())(((()()(()(()(()),-1,2
((()))()()((()(()(((())((((())((((())))(()(())))))(()))()()))))(,-13,2
(())((((()())))())(()()((())((()())())(()))((()((((()(())))))))),9,0
()((()))))()()))()()(())((())())()))()()))())()()())))()))(()))),-3,-16
()()((((()))))()()()((()))()((((()(()))())()))(((((()((()))))))),8,0
())(()(((((()((()())))()))))(()())))))((()()()())()(()((()()(()),-1,0
(())(()))(((()(())(()()()))(()()(((()()))((((()()))()()()))()))),-2,0
()((())((()))())()(((((()))))(())())()(((()((()(((()())))()))))),9,0
(((())(()(())))))())(())))()())()((())()(())(()((((((())((()(((),-5,6
(())(((())()()))((()((()()(()()()()(()))()))())()())()(()())(()),7,0
(())()(()()())()((((()((())()((())())())(()(((()((()))())))))))),11,0
())))))()()))()))((()()())))(()(()(((()))))))(())))))(()()((((((,-1,-8
()))(())))(()((())(()())()()))()())(()((()(()(()))()))()()(()))),-1,-6
()(()(()(((()(()((())())(((())(()()((()))))(()(())()())())(()))(,-12,6
()((())(((()()()))()()))()()(())()()(((())))(((((()((())())))))),8,0
())(()))(((()())())))((())())()()((()))(()()(())(()())()()((())),-1,-2
())())(()()))()))(((()()))()(((())())))()))(()(())((())()()))))),-1,-10
(()(((())(()))()()))()()()(())()((((()()()))))(())()(())()(())(),5,0
()()()()(((((())()(())))()()))()(((())()())(()))()((()()(())))(),6,0
((())))()(()))(())(()((((())()()(()))()))()())))(()(())))())()(),-3,-6
())(((((())(()(()()))(()))()())()((()()())()())()))((((())()))(),-1,0
(((()((()(((((()(())()))()))((((((()()()(()))(((())))))))))))))),15,0
(()((()(())))())(())((()))()(()())()()()((()((()((())()()()))))),7,0
()()()()((()))()()()()()()()((()))()((((()(())(()(()))()))(()))),7,0
(((()()(((()())())))))()(((()((((((((((()()((())()))()())(()(()),-16,12
()))(())()(()(()))(())(()))))(()))((()(((())()()(()((()()()()(((,-1,4
()())((((()))(()(())))()))))()(((()(((())()((()(()((()))()(()))(,-1,4
()()()(())()()()()(((()(()()()(()())(((()((()))))())((()())))))),10,0
()((())(()))()((()((())))()((())()(((()))()(()())(()))())())()(),6,0
(()(()(())((((()()(()()((()(())()()(())(()(()()))(((()())((((((),-17,16
())()((()()((())((()()()())))()()))(((())()))(())))(())()()()()(,-1,-2
()()()(()((()(())()()(((((()(())()()())))()()()))((()))(()())))),10,0
(()())()((((()))(()())()()))(()())((((()()(()()(((())()))()))))),9,0
(((()(((()()()()))()))()(((((()))())()(()()))()()))()())((()))(),8,0
()(((()()())))(()()())(()((()(())((((((()()()()))()()())))))())),10,0
())())()(((())((((()()()()()(()))))()(()(((((())((((()(((())())),-1,10
()()((((()))()()))(())()((())())(()(()()))()(((((())(((()))))))),8,0
((((((()(()()((()())()(())((())()(()(()))())(((())()()((((())((),-15,14
(())()()(())()((()()))()(((((()()))))(()))()()(()((()()())))()(),6,0
()(())((((((()))()))((())()((()())(())((()(()(((()())()))))))))),11,0
((((())()()))()((()))))())(()())(())))()(()(()()()))))))()((((((,-5,-2
(())()()()(())()((((()((((()()())))(()(()()()((((()()))))))))))),12,0
()(()()((()(()(())(()()()())()()(()()((())((()((()(()))))))))))),12,0
((())()()()()())()()((((()()(((()((()))))()))()(()(()()()())()(),-10,4
((()(()))(()()))()()()()(((()))((()((())))))((()((((()(()))))))),8,0
(())()())()))()(()()))))(())(()(((()(())))((())()(()()))(())))(),-2,-6
((())()(((()))))((()()())()())((((()(()()()(())((()(())()))))))),9,0
()()()((((()())))((()()((((()())(())))(())))((()(((((()))))))))),10,0
(((()((()())))))))))()()()()))))((()()())(((())(((((())((())(()(,-6,2
(((()))()())))))()))())))))((()))(((()()((((()((())((()(()())()(,-4,0
(()))()))()())((())))(((()(((()(((()()())())(((()(()(())(()()))(,-2,6
())(()(()))()))(()(())(())(((())))(())(())(()((((()))())(()))((),-1,0
()()()()((()))((((()())(())(()()))(()())))()(())()()()()(()(())),5,0
((()(((()()())))(()()()()(()))()()((())()(())(()))(((()(())(()((,-8,8
((()())()(()))(()()()))))(()))(((((((())(())(((()())))())((((((),-3,6
((((()(())(())(((()(()(()(())(()()((())()()))()(()((()))(((()((),-15,14
()()()(())()()(())()(()(()(()())(()()((((())()()()())())))(()))),8,0
()((())((((())(())(()())(()(()))()))))()(())()(()(((()()))))()(),7,0
()((())()(()((()((((((()()()(()))))()())())()())()((((())))))))),12,0
((())))))((()()(())()))))))))))((((())(()(()))))))()()))((((((((,-3,-6
()()()((()(((())(())((()(()((()(((())())(())))()()())()())((())),-13,6
(()((())((()))))()()()((()(()(())))()())()((((()((()())(())))))),7,0
()())))()))))))((()())())(()))()))()((()))))))(()(()(())(()))((),-1,-14
())(((())))(()))(())(((()()(((((((()(((()())))()())())()())((((),-1,8
((((()((()))))))((()((()((()((()))))()()))(()(())(()(((((())(((),-11,10
()((((((())((((())))))))))))(())(())()(()))())))((((()))))))((((,-10,-4
(())(((())()((()(()())))())())()()()(()(()()((()()(()(()())))))),7,0
(((()((())))))))(((((()()))))))()))(()()()()))))()(((()))(((())),-6,-6
(())((()(((((((()))(())()()()((((()))()))))())(())(((()()))))))),12,0
()))))))(()()))))(((((())))())))))))(())()(())())()())))))()()(),-1,-20
((((()()((((())()((((((((())()))))()())())()))))()())((()()(())(,-16,6
(()())((()(())())())()(())(()()())(())()()()()()()()()((()())()),4,0
()()((()()))(())()(((()))())((())())(()()(())()()((((((()))))))),8,0
((()))))))(()))))()))((((()(())()))()()))(((((())(((()(((((())((,-3,4
(((())()((((()((((((()(()(((()))()())))()()())))((())()))))))))),17,0
()((()(())()))(()(()((()())((()()())()(((((()))(())))))())))(()),10,0
(())(((())))((())((((())(((()())(((())))())())(()))))()((()()))),10,0
(((()))()((()())((())(()(())))))((((())())))(())()(((())))((())),6,0
(((((()(((()((((())(()())(()(((()(()(((())((((()))())))(()(()()(,-23,20
()(()))())((())())()(()()()))()))()(((()()()))))))((()))))()))(),-2,-12
()(())((()(((()))(()(())())()))()((()))()()(()(())))(((())))()(),6,0
()()())((()()())(()())()))()))()))()))(()(()()()))(()())((())()(,-1,-6
(()(((())(()(()((()(()()())))))))()(()(())()())(((((((())))))))),9,0
((())()())()()(((((())()()())())))()()((()(((()(()))(())()))())),7,0
()()(())()(((()())))()()()()(())()()((()((()(()))()()()())())()),6,0
((())))(((()(()(((()((()(()()()))())()(())()(()()()()))((()))((),-3,6
()((((()())))(())))(()())())()))()()()(((()((()()()(())()))(())),-5,-2
()(()))))))())))()(())()))()))()))())))()(()(()(((())((((()))((),-2,-10
(()))((())))(((()))))((())()(((()(((((())(((())(()()()()(((())(),-2,10
(()(()()))))())(())))))))))))((()())))))())))()(()(())))()(())((,-3,-18
()()(()()()(((()))(((())((()()()(((((())()()()(())())()))))))))),12,0
(((()((()))())))()(()((())(()((()(()(((())()((())))(())()))))))),11,0
()()()(()(((()()(()()(())())))))()((()(())(()(()(()))(())))(())),7,0
())()(())))(()())())))())((()(())()(((())((((())))(()(((())((()(,-1,4
()()((()((()()()))))(()()(()))()(((((((((()(((())()()))))))))))),13,0
(()()())))())()))())((((())()()((((((()((()(()(()(((())()()())((,-2,10
()()(())))(())()(((())))())()))))((()())()()(())))(()))))())()((,-2,-10
((()))()((()()))()((()))(())((()())(()(((()(((((((())))))))))))),13,0
())())))(((()())())))))(()))()())((()(())(())(())()(()())((()()(,-1,-4
(((())))()())(()())))))()()())()()(()((())()((()()()()()(()())(),-4,-2
()()()(((())()))(((())((()(()()()(()))))(())))((((()())()())())),7,0
()(()((()(()(()()(((())))()))()((((()))()))))))())((()((((()()((,-9,6
(((()((()((()(((()))(())(()))))()()))))())(())()()()()((((())))),11,0
()()(())()()((()()))((()()))(()()())(())()()(((()))((())))((())),4,0
((())((()(()()()(()((((()()())(()(())))()((()))(()(()()))))))))),11,0
(())(())((()()((()((()))(()()(()((((()())))))))()()))(()((())))),11,0
()()()()()(()()()(((())(()()(())()()(())))))()()()()(()(())())(),6,0
()()()()((((())()((((()))(())(()((()(()))((()(()((())))))))))))),13,0
()()()()()()((()()))()((()))()()((()))()()((()(())))()(((()()))),4,0
()))(())()((((((()))(()()))((()))())((((()(((((())))))()))))()(),-1,0
(())(())((()))(())(())((())((())(()(())())))()()(()())()(((()))),5,0
()(())()()(()())()(()())(()((()())))(())()((((()()(())((())))))),7,0
()(((((()((()))())))((((((()((()()())((((()(()(()))))))))))))))),16,0
((())())()()(()((()()())(((()()))()())((()))(()()()(()))))((())),6,0
(((()()))((()()(())()())()(())()))((()(((((((((()(())))))))))))),13,0
()))((((()(((())((()))))((((())((((((()()()())()))()())()()()))(,-1,6
())()(((((((()(()()((((()(())))))))))())(()()))(((()()(()()()(((,-1,8
())()()(())()()()(()((())))))(()))))()(()))))()))((()))))()()()),-1,-14
(()())(((()())))((()()))()(((())(((())()()(())))()(())())(()())),6,0
())))()))))()((((((())((()))))(((((())())()))()(()())((()))(())(,-1,-2
(()())(())()))))))())())(())(()()())))()()))(()())()()())((((()),-2,-10
(()((()))(()()(()()()))(())(()(()()((())))())((((()((()()))))))),8,0
()))((()((())()()))()())(()()))((((()(()(()(())((((((())))())))(,-1,4
()))))()())))(()()(()(())))(((()()()))((()()))())(())(())(()))((,-1,-6
()))(())))(()(()))((((())()((((()))()((((()()((()()()(())()(())),-1,6
((()))()()((())((())()))((()())())((())()())()()((()())(())()()),4,0
()()()((((((()(((((()(()))))(()())(())()))())()((())())(())))))),13,0
()(())(()((()()(((((()((()(())))(((((((()(()(()))))))))))))))))),18,0
((())()))(()())()))())(((()()(((()(()())((((()(())((())))(()(((),-3,8
()()()()((((()()))()(())))()()()()()(()((()(()(()())()))()()())),6,0
()()(()((()()))())(()()(())(()()))(((())))(())()()()(())()()()(),4,0
(()())()((())(()))()((()(((()()()()())((((())()())()))(())())))),9,0
()))())((())))))((()()))))))()((()(((())()(())))()((()))(())(((),-1,-6
(()(()((()(()))((())((()))))()())(())()(())()(()())((()((()))))),7,0
()()()(())(((()((())()()(()((())())(()()()())))()())))(()())()(),8,0
(()()()()(()())())()(())()(()())()()((()(()()()))((())()))()()(),4,0
(((((()()((()))))))()())(())))()))((())())((()))(((()))()))()))(,-8,-6
())()())((()()))()()((()(()(()))))(()(())))())()(()()))(((()())),-1,-4
()(())()((()()()()))()()()()(()())(((()()))()()())()(()(()()))(),4,0
()()((()))()()()()()(()((())(()()))((())(())(()(()))))()()()(()),5,0
()(())()()(((())))((())(()))()()((())((((((()))()(()(())())))))),8,0
()((((((())()(()))))(())())(())(((())))()()(())(()()))()((())()),7,0
(()())(()()()())(())(())((((())((((((()(((((()()())))))))))))))),15,0
(()(()(((()()()(()((())()))(())))()()()))((()(((())()))())))()(),9,0
()()(())(((()())()())()())((()))((()()((()())))(()()(())()()))(),5,0
(())()()((()(())()))()()((()()(()())()(()(()))))()()((()()(()))),5,0
(())(())()(())(())()()(()(()()))(((()((())))))(()())((((()))())),6,0
(()((()))((((()()))()())()()))()()()(()())(())()()((((((())))))),7,0
())()(((()())()))()))))()())(()()(())(()())(((()))()((())))()(((,-1,-2
()((())())()(())((((()()((())()(())()(())()(()())(()((())))))))),9,0
()((((()())))((()(()))))((())()(()()()()))()((((())()(())()()))),5,0
())())()(()))((()((((((((((()))))))))())))(((()()))(()))()(((()(,-1,2
()(()(()()())()(()(()(()))()))())())))))))()((((((()(((())(()()),-5,0
((()((())())())()())()((()()(((()(()))((()(((())))())()(())))))),10,0
((((((()((((())))())))))((()()))(((((())))(()(()))()(())()((())),-11,4
(()())()()(())((()())(())(()()))((())((())()))((()((()))((())))),5,0
()()((()(())))(((()(()(((())())((()())()(((()))()(()(()))))))))),10,0
()()((((()(())()((()())()()(()()(((()())((()((((())))))))))))))),15,0
()))))())()()((()()))))((()(((()()))())()())(()))(())()(())))(((,-1,-6
(()((()()())()))(())(())()()((()))(((())(((()())()((()())))()))),7,0
()(()((((())(())(()))(()(()(((()((((()((())())))()()))())))))))),15,0
(())((())()((()(((()()((((()))))))(((()(())))(((()((())))))))))),11,0
(()(()())()()((()(())())(())((((()()((())(()(()))))))))()((())((,-10,4
()((((((())()())())(()))((()())())(((())))()))((((()()((())))))),7,0
()(())((((())()()())((()(())())())((())(()())(()(()())((())))))),7,0
(()()())((()))(((()()())(()))(()))()(())()()(()(())()(((()())))),5,0
()))())(()(((()(())((()()((())((()(()()))))())()()()()()())()()(,-1,2
(()(()())))))((()()(()()()()))(()(())((()))(()((()))))(()(()())),-3,-2
()()(((())()))()(()()(()(()(()()))((()()(((()(())()()(())))))))),9,0
()))))()(()()(()((()((())))(((())((((()))())(()()())))((())(()(),-1,2
()((()()()()(((()((()))))(()))(())))(())(()())()()()(()((()()))),8,0
((())((()((()())(((())()())((())((()()))(())())()(())(((((())()),-11,8
()))((()()))))((())((()()))))))))())(())()())(()))((()))()))(()(,-1,-12
(((()))()()())()((()((((((()((()()()())())))()))((())))(())())((,-11,4
(((())()(((((()))((())))()())()(()(()()(((()))))()())(())()()))),9,0
()()()()()((((())))())(())()(()()(()()))()((((()()((()(()))))))),8,0
(()(((()()((()())))(()))))()()(()())(())(()())(((()))())()()()(),7,0
())((((()()())((()(()))())(()()()())(((()(()))))((((((()))))()(),-1,4
(())(()(()(())((()()(()()()()())))((((()))))))()())()))(())((()),-7,-2
((()()))()(())(((()())((())(())(())(())(((((()(()((()))))))))))),12,0
(())()))((())()()(()())))(())(()))(((((()()()))))((())())(()(()),-2,-2
())))(()()()()((())())())(()()()(())))))())(()(()())(())(((()(((,-1,0
()()(((((()))())()(())(((()((()(())(()))()()(())))(())())(())))),9,0
()((()))()((((())(()())(()))((()()())((()((((((())(()))))))))))),12,0
()()()(((())(((((())(()(()))()))(((((((((()))((())))())))))))))),14,0
(())()()(()()(()))()()((()((()()()(()))((((())(()))))())(()))()),8,0
((())(()(((((()()(()(()))()()()(()()())(((()())))()()(((()()(((),-13,12
(((((()(()()))())))(((((()()(()())))))(())))()()()()()(()(())()),8,0
()()()(())((()))(())(()(())(()))(((((())())()))())()()()()(()()),6,0
(())()()((())()())()(((((()(()(()()))()()))(((())(())(())()))))),8,0
()))(((()(()()))()))))))))()(()())()())))))())))()))()())))()()),-1,-22
()))((((())()))(()))(()()()(()()())()(())()))))))((()()(()(()((),-1,-2
(()()(()()(()(((())(((()((((()()(())))()))(((((()))()))))))))))),14,0
()))))))))()))((()))(())))()(()())(())))(()))(()(((()()))())((((,-1,-10
())))())(())())(()))()))(()(()(()()(())))()()(((()(()))))()((()(,-1,-4
()((()))(())()()((()()))()((((()(((()())(())))()))()((()(()))))),8,0
(()))))(((((((())()(()(((())())))(())())(()(()((((()()))(())(((),-2,8
(((())(()()))))(())))())())()))()()))))()(()()())((()()()((()()),-4,-8
()()(((())((()))()()))()()()(((()(()((()(())()(()))(((())))))))),9,0
(((()((()(()()()))()((()()(())()()())()((((((()(()))())))))))))),13,0
(()()()())))))()(((())((())()()()()()()()(()))())())())))(()((((,-2,-2
((()()))()((())(())()()))((((((((()())(((()((()())))))(((())(((),-3,10
()(())(())((((((()()())))(())(()())(()))()(()())()))(()((())())),7,0
()()((()()))(()()()())()()()()(((())()()))()(())()(()())()((())),4,0
(()())())))))()()(((())()())((()((())))(((())))))())((()))(()(((,-2,-2
(()((())))()(((())(())(()()(((()()()())((())(()())))((()))))())),8,0
(()((()())()()()((()(((()(())()(())(()()()))())((((()()))))))))),10,0
()())())(()(())()()((())()()((((((()))))()(((())))()))(((()(()((,-1,6
()()()(((()(()(()))(())()(((()(()(()()((()()))))))))()))(()())(),11,0
()(()()()))()()))))))((((()(()(()()())()(())((((()())()))((((()(,-2,4
()(())(()())(()())((()()()(((()()())()()()()()(((()()))(())))))),8,0
(()))))((()(()((((())))(()(((())())(((())()))))))(())(((()))(()),-2,0
